# CometGUI Phase 00 work unit 7 -- provenance manifest for the headed (Xvfb + GTK3) spike.
# Debian 12 'bookworm', main, amd64.  Fetched 2026-08-29 from https://deb.debian.org/debian/ .
# Closure roots: xvfb x11-xkb-utils xkb-data libgtk-3-0 libxtst6 (see deb-closure.py for the
# exclusion list of packages already present in the host's base image).
# Columns: package<TAB>version<TAB>url<TAB>sha256<TAB>size_bytes<TAB>debian_copyright_License_field
libpangoft2-1.0-0	1.50.12+ds-1	https://deb.debian.org/debian/pool/main/p/pango1.0/libpangoft2-1.0-0_1.50.12+ds-1_amd64.deb	78da3f494109f6e7a39c4626aaae7571c600c5854cecda0bc0c902224986a63b	47384	LGPL-2+ and LGPL-2.1+
libpciaccess0	0.17-2	https://deb.debian.org/debian/pool/main/libp/libpciaccess/libpciaccess0_0.17-2_amd64.deb	4025f3608cf431c163efb94fdc553e7b93e16b8f0d741ea87762e19025ffc80e	51384	(no SPDX License: field in the Debian copyright file)
libpixman-1-0	0.42.2-1	https://deb.debian.org/debian/pool/main/p/pixman/libpixman-1-0_0.42.2-1_amd64.deb	9ed75ef81b6b1eba9e1357f8b0ce01d31112b0e07b2b685bee2cf627a8932892	545588	(no SPDX License: field in the Debian copyright file)
libpng16-16	1.6.39-2+deb12u5	https://deb.debian.org/debian/pool/main/libp/libpng1.6/libpng16-16_1.6.39-2+deb12u5_amd64.deb	a56d64bfaa9da12aafb83347909e62e6fd5fd251e6b34c194065911a30359978	276660	libpng
libproc2-0	2:4.0.2-3	https://deb.debian.org/debian/pool/main/p/procps/libproc2-0_4.0.2-3_amd64.deb	e82ba5d01929eafb8b9954606a3c38b0332a987c2b3432388b4ee7365e54deae	62804	LGPL-2.1+
libsensors-config	1:3.6.0-7.1	https://deb.debian.org/debian/pool/main/l/lm-sensors/libsensors-config_3.6.0-7.1_all.deb	7f3c9fbd822858a9e30335e4a7f66c9468962eb26cd375b93bc8b789660bf02f	14252	(no SPDX License: field in the Debian copyright file)
libsensors5	1:3.6.0-7.1	https://deb.debian.org/debian/pool/main/l/lm-sensors/libsensors5_3.6.0-7.1_amd64.deb	b7eb91dce728fbb9203aec8b22637303b29821c3384e5f78a8ff348b4e44efe3	34160	(no SPDX License: field in the Debian copyright file)
libsm6	2:1.2.3-1	https://deb.debian.org/debian/pool/main/libs/libsm/libsm6_1.2.3-1_amd64.deb	22a420890489023346f30fecef14ea900a0788e7bf959ef826aabb83944fccfb	35108	(no SPDX License: field in the Debian copyright file)
libssl3	3.0.20-1~deb12u2	https://deb.debian.org/debian/pool/main/o/openssl/libssl3_3.0.20-1~deb12u2_amd64.deb	89be24b41bff568ee6e7caf5680a3d808e80315ed92e407056ce0fa7a5bda025	2036016	Apache-2.0
libtasn1-6	4.19.0-2+deb12u1	https://deb.debian.org/debian/pool/main/libt/libtasn1-6/libtasn1-6_4.19.0-2+deb12u1_amd64.deb	2c27c613b69be248d09432839ea3d3382f6ee27fabaa65987aa2d884cd00afda	48596	(no SPDX License: field in the Debian copyright file)
libthai-data	0.1.29-1	https://deb.debian.org/debian/pool/main/libt/libthai/libthai-data_0.1.29-1_all.deb	eed65a75269411e47d7b393d82bc30471da5c499e9f311abbfd8c54ca1a42d9e	176200	LGPL-2.1+
libthai0	0.1.29-1	https://deb.debian.org/debian/pool/main/libt/libthai/libthai0_0.1.29-1_amd64.deb	37cd66bef851ea0e4af807797ba3ad14d43226f7c4954c1d0a19478e11815bae	57468	LGPL-2.1+
libtiff6	4.5.0-6+deb12u4	https://deb.debian.org/debian/pool/main/t/tiff/libtiff6_4.5.0-6+deb12u4_amd64.deb	255cd1d9f204355c366638ee21756234a8d43c03a3de18a5af6cdd94765b5053	316172	Hylafax
libunistring2	1.0-2	https://deb.debian.org/debian/pool/main/libu/libunistring/libunistring2_1.0-2_amd64.deb	d466bbfe011d764d793c1d9d777cad9c7cf65b938e11598f27408171ad95a951	436708	LGPL-3+ or GPL-2+
libunwind8	1.6.2-3	https://deb.debian.org/debian/pool/main/libu/libunwind/libunwind8_1.6.2-3_amd64.deb	7b297868682836e4c87be349f17e4a56bc287586e3576503e84a5cb5485ce925	51172	Expat
libwayland-client0	1.21.0-1	https://deb.debian.org/debian/pool/main/w/wayland/libwayland-client0_1.21.0-1_amd64.deb	1f002d028b8b79eec9847c636d8886d10dfe8c884cc2bebe18086b1391c5a28d	28320	X11
libwayland-cursor0	1.21.0-1	https://deb.debian.org/debian/pool/main/w/wayland/libwayland-cursor0_1.21.0-1_amd64.deb	0b684467ec795024fcaae99ea4384959cc4052b2da5adec38c9b76dfed9bcf41	14376	X11
